login_hour,login_day,is_new_device,is_new_location,is_new_browser,failed_attempts_before,login_frequency,session_duration,typing_speed,mouse_entropy,pages_visited,actions_per_minute,time_since_last_login,is_vpn,country_change,device_type_encoded,hour_sin,hour_cos,is_hijacked
18,2,0,1,1,4,0.73,10.17,96.28,0.2206,4,42.08,137.3,1,1,1,-1.0,-1.8369701987210297e-16,1
16,1,0,0,0,0,4.46,68.32,79.25,0.5946,3,2.33,36.61,0,0,0,-0.8660254037844385,-0.5000000000000004,0
17,4,0,0,0,0,4.05,10.92,66.11,0.5851,13,6.12,7.64,1,0,0,-0.9659258262890683,-0.25881904510252063,0
7,0,0,0,1,0,4.07,99.23,65.56,0.6314,11,5.37,3.91,1,0,0,0.9659258262890683,-0.25881904510252063,0
4,3,1,1,1,5,0.48,8.56,73.29,0.0358,3,49.59,286.44,1,1,1,0.8660254037844386,0.5000000000000001,1
19,2,0,0,0,0,3.4,71.5,40.51,0.5997,16,3.89,31.21,0,0,1,-0.9659258262890684,0.2588190451025203,0
11,5,0,0,0,0,2.81,36.61,64.99,0.6912,29,9.66,42.43,0,0,1,0.258819045102521,-0.9659258262890682,0
6,6,0,0,0,0,4.28,23.32,64.62,0.3083,3,2.0,17.25,0,0,0,1.0,6.123233995736766e-17,0
3,6,1,1,0,1,0.57,3.5,101.0,0.2041,1,17.64,120.6,0,1,2,0.7071067811865476,0.7071067811865476,1
15,6,0,0,1,0,3.93,14.7,44.93,0.3698,15,3.07,39.52,0,0,0,-0.7071067811865471,-0.7071067811865479,0
20,1,0,0,0,0,3.42,21.29,36.91,0.5324,13,8.24,42.6,0,0,1,-0.8660254037844386,0.5000000000000001,0
19,0,0,0,0,2,0.58,61.65,60.12,0.5376,25,1.7,39.0,0,0,1,-0.9659258262890684,0.2588190451025203,0
18,4,1,1,1,2,0.7,7.54,111.16,0.1238,2,25.12,487.91,1,0,1,-1.0,-1.8369701987210297e-16,1
16,1,0,0,0,0,1.41,95.9,63.1,0.4189,6,2.19,14.49,0,0,1,-0.8660254037844385,-0.5000000000000004,0
10,2,0,0,0,0,2.59,6.31,39.34,0.3297,30,3.05,4.73,0,0,1,0.49999999999999994,-0.8660254037844387,0
7,1,0,1,0,0,3.52,59.76,58.63,0.5804,15,9.89,20.91,0,0,0,0.9659258262890683,-0.25881904510252063,0
16,4,0,0,1,0,0.6,113.4,47.86,0.4583,10,9.58,3.28,0,0,0,-0.8660254037844385,-0.5000000000000004,0
21,6,0,0,0,0,3.35,111.29,63.92,0.3876,14,7.53,19.42,0,0,0,-0.7071067811865477,0.7071067811865474,0
15,0,0,0,0,0,4.77,36.25,48.3,0.3769,14,6.31,14.79,0,0,2,-0.7071067811865471,-0.7071067811865479,0
15,1,0,1,0,0,3.79,14.81,32.55,0.6926,5,3.08,45.96,0,0,2,-0.7071067811865471,-0.7071067811865479,0
16,4,0,0,0,0,4.45,90.56,79.48,0.6755,14,4.26,47.75,0,0,0,-0.8660254037844385,-0.5000000000000004,0
5,3,1,1,1,4,0.14,4.74,64.73,0.1254,2,11.22,683.31,0,1,1,0.9659258262890683,0.25881904510252074,1
6,6,0,0,0,0,1.9,89.34,65.05,0.5016,18,3.17,29.36,0,0,1,1.0,6.123233995736766e-17,0
0,1,1,0,1,1,0.88,11.52,76.91,0.1046,4,29.95,311.02,0,1,2,0.0,1.0,1
22,3,0,0,0,0,1.45,99.57,47.06,0.4144,15,5.73,9.87,0,0,0,-0.5000000000000004,0.8660254037844384,0
18,0,1,1,1,4,0.57,4.09,33.11,0.0827,4,38.3,635.07,1,1,1,-1.0,-1.8369701987210297e-16,1
3,2,0,0,0,0,3.26,80.33,65.4,0.3195,25,4.83,36.93,0,0,1,0.7071067811865476,0.7071067811865476,0
17,4,0,1,0,1,4.57,28.49,52.04,0.4783,20,8.69,32.83,0,0,1,-0.9659258262890683,-0.25881904510252063,0
17,0,0,0,0,0,3.52,58.85,61.29,0.3466,30,2.32,4.96,0,0,0,-0.9659258262890683,-0.25881904510252063,0
19,5,0,0,0,0,0.93,116.23,42.72,0.5419,10,9.05,29.08,0,0,1,-0.9659258262890684,0.2588190451025203,0
4,2,0,1,0,3,0.18,4.49,138.28,0.0229,4,29.32,627.42,0,1,1,0.8660254037844386,0.5000000000000001,1
10,6,0,0,0,0,2.58,58.72,66.4,0.4349,17,2.42,29.11,0,0,1,0.49999999999999994,-0.8660254037844387,0
9,5,1,0,0,0,1.4,113.42,33.0,0.4852,6,3.93,2.31,0,0,0,0.7071067811865476,-0.7071067811865475,0
9,5,0,0,0,0,4.43,34.96,70.82,0.3173,28,7.48,9.64,0,0,0,0.7071067811865476,-0.7071067811865475,0
12,5,0,0,0,0,4.86,45.73,74.57,0.476,19,9.26,39.36,0,0,2,1.2246467991473532e-16,-1.0,0
13,1,0,0,0,0,3.51,9.59,66.86,0.5792,6,3.54,36.13,0,0,0,-0.2588190451025208,-0.9659258262890683,0
13,2,0,0,0,1,4.7,25.44,75.99,0.5103,6,7.93,36.02,0,0,1,-0.2588190451025208,-0.9659258262890683,0
17,4,0,0,0,0,1.71,28.69,30.98,0.3321,14,5.28,10.17,0,0,0,-0.9659258262890683,-0.25881904510252063,0
8,1,0,0,0,0,3.55,30.52,70.69,0.4484,15,3.38,15.45,0,0,0,0.8660254037844387,-0.4999999999999998,0
4,2,1,0,1,4,0.09,0.84,40.28,0.264,1,37.15,593.57,1,1,1,0.8660254037844386,0.5000000000000001,1
5,2,0,0,0,0,1.39,57.9,40.25,0.4179,5,5.87,2.04,0,0,0,0.9659258262890683,0.25881904510252074,0
7,0,0,0,1,1,3.97,102.45,51.92,0.5026,28,3.54,47.85,0,0,1,0.9659258262890683,-0.25881904510252063,0
9,1,0,0,0,0,0.89,99.3,71.07,0.668,5,6.6,9.05,1,0,0,0.7071067811865476,-0.7071067811865475,0
14,2,0,0,0,0,0.68,97.8,33.47,0.5607,5,9.36,20.47,1,0,0,-0.4999999999999997,-0.8660254037844388,0
22,3,0,0,0,0,4.02,113.26,79.28,0.4256,20,1.38,15.29,0,0,0,-0.5000000000000004,0.8660254037844384,0
9,6,1,1,1,0,0.26,8.19,126.71,0.0215,5,48.61,187.6,0,1,2,0.7071067811865476,-0.7071067811865475,1
7,5,0,0,1,0,3.16,58.18,73.39,0.6791,10,6.83,20.29,0,0,0,0.9659258262890683,-0.25881904510252063,0
16,2,0,0,0,0,0.58,46.19,71.2,0.5085,7,1.83,28.62,0,0,0,-0.8660254037844385,-0.5000000000000004,0
10,6,0,1,0,0,0.74,105.51,79.68,0.3468,17,6.2,45.74,0,0,0,0.49999999999999994,-0.8660254037844387,0
9,5,0,0,0,0,1.76,76.5,55.35,0.3165,24,8.06,4.83,0,0,0,0.7071067811865476,-0.7071067811865475,0
15,1,1,1,1,1,0.98,11.17,30.34,0.2167,4,49.29,621.68,0,1,2,-0.7071067811865471,-0.7071067811865479,1
19,4,0,0,0,0,0.55,76.71,45.09,0.6382,24,9.39,15.65,0,0,2,-0.9659258262890684,0.2588190451025203,0
19,1,0,1,0,0,2.7,58.84,56.94,0.4882,19,5.92,13.2,0,0,1,-0.9659258262890684,0.2588190451025203,0
23,2,0,1,1,3,0.4,14.65,129.55,0.2555,3,16.37,560.76,1,0,1,-0.25881904510252157,0.9659258262890681,1
2,0,1,1,1,4,0.45,9.35,21.6,0.2016,4,20.64,385.34,1,1,0,0.49999999999999994,0.8660254037844387,1
11,5,0,0,0,0,1.52,61.02,53.08,0.4695,9,9.49,30.62,1,0,2,0.258819045102521,-0.9659258262890682,0
4,1,1,1,0,3,0.75,10.76,75.88,0.1483,3,40.34,220.9,1,1,0,0.8660254037844386,0.5000000000000001,1
8,1,0,0,0,0,3.71,28.0,51.54,0.3639,9,8.8,19.08,0,0,0,0.8660254037844387,-0.4999999999999998,0
20,5,0,0,0,2,3.13,53.26,76.53,0.33,11,6.64,19.03,0,0,0,-0.8660254037844386,0.5000000000000001,0
8,1,0,0,0,0,1.34,29.13,46.58,0.4187,23,7.55,20.53,0,0,1,0.8660254037844387,-0.4999999999999998,0
23,6,1,1,1,1,0.39,8.63,25.55,0.0663,3,28.2,348.32,1,0,1,-0.25881904510252157,0.9659258262890681,1
22,0,0,0,0,0,3.16,90.82,73.39,0.5363,4,6.85,34.2,0,0,1,-0.5000000000000004,0.8660254037844384,0
2,5,1,1,0,4,0.64,12.58,144.1,0.1343,3,12.33,555.13,1,1,1,0.49999999999999994,0.8660254037844387,1
8,1,0,0,0,0,2.01,14.13,61.58,0.6783,26,8.46,35.78,0,0,1,0.8660254037844387,-0.4999999999999998,0
12,4,0,0,0,0,2.88,78.65,73.33,0.5013,14,2.96,41.15,1,0,0,1.2246467991473532e-16,-1.0,0
7,1,0,0,0,0,2.64,48.03,58.97,0.4682,9,7.53,8.87,0,0,1,0.9659258262890683,-0.25881904510252063,0
9,0,0,0,1,0,2.83,85.09,47.54,0.3758,8,3.46,26.07,0,0,0,0.7071067811865476,-0.7071067811865475,0
1,1,1,1,0,2,0.09,5.43,53.67,0.0309,5,45.75,305.33,0,1,1,0.25881904510252074,0.9659258262890683,1
14,2,0,1,0,0,4.27,114.8,63.91,0.5121,23,5.82,19.88,0,0,2,-0.4999999999999997,-0.8660254037844388,0
14,6,0,0,0,0,1.34,72.2,73.32,0.4952,5,4.51,16.57,0,0,0,-0.4999999999999997,-0.8660254037844388,0
19,1,1,1,1,2,0.72,8.16,119.98,0.2605,4,31.81,471.83,0,1,0,-0.9659258262890684,0.2588190451025203,1
9,6,0,0,0,0,1.38,99.87,66.11,0.4547,7,9.39,31.37,0,0,0,0.7071067811865476,-0.7071067811865475,0
23,5,0,0,0,0,3.18,77.25,63.48,0.3544,24,2.57,31.22,0,0,0,-0.25881904510252157,0.9659258262890681,0
8,6,0,0,0,0,0.82,101.2,62.9,0.3739,18,9.01,26.89,0,0,0,0.8660254037844387,-0.4999999999999998,0
6,3,0,0,0,1,1.01,30.61,72.47,0.6626,7,1.17,23.82,0,0,0,1.0,6.123233995736766e-17,0
11,3,0,0,0,0,3.16,84.41,64.84,0.5919,8,4.61,26.7,0,0,1,0.258819045102521,-0.9659258262890682,0
18,0,0,0,1,0,4.57,59.26,52.81,0.4685,4,8.38,19.49,0,0,0,-1.0,-1.8369701987210297e-16,0
2,2,1,1,1,3,0.53,11.29,130.28,0.2258,4,29.21,502.38,1,0,0,0.49999999999999994,0.8660254037844387,1
17,2,1,1,1,3,0.75,13.28,45.98,0.2096,5,40.51,490.46,0,1,0,-0.9659258262890683,-0.25881904510252063,1
1,2,0,0,0,0,3.52,107.67,62.35,0.5146,10,5.98,15.18,0,0,2,0.25881904510252074,0.9659258262890683,0
17,2,0,1,1,0,0.92,94.93,61.97,0.6759,19,9.64,46.26,0,0,0,-0.9659258262890683,-0.25881904510252063,0
8,3,0,0,1,0,1.8,57.49,54.03,0.4911,3,9.42,19.17,0,0,1,0.8660254037844387,-0.4999999999999998,0
13,1,0,1,0,0,1.66,42.7,51.97,0.5035,12,8.03,32.16,1,0,1,-0.2588190451025208,-0.9659258262890683,0
18,2,0,0,0,0,3.14,64.9,57.44,0.3494,8,4.4,36.03,0,0,0,-1.0,-1.8369701987210297e-16,0
9,3,0,0,0,0,1.94,35.67,69.27,0.3207,22,2.23,30.0,0,0,0,0.7071067811865476,-0.7071067811865475,0
13,4,0,0,1,0,3.27,90.45,50.12,0.6023,8,2.09,26.59,0,0,1,-0.2588190451025208,-0.9659258262890683,0
18,1,0,0,0,1,3.0,78.1,66.51,0.5412,21,5.76,29.46,0,0,1,-1.0,-1.8369701987210297e-16,0
22,6,0,0,0,1,2.78,83.57,67.33,0.6722,25,2.59,40.19,0,0,0,-0.5000000000000004,0.8660254037844384,0
17,1,0,0,0,0,2.65,6.93,31.6,0.5501,4,3.35,19.82,0,0,0,-0.9659258262890683,-0.25881904510252063,0
17,5,0,0,0,1,3.35,24.68,44.12,0.4607,10,9.1,36.93,0,0,2,-0.9659258262890683,-0.25881904510252063,0
1,2,1,1,1,1,0.37,12.77,87.56,0.0202,4,34.77,210.1,0,0,0,0.25881904510252074,0.9659258262890683,1
17,0,0,0,0,0,1.95,23.43,70.49,0.5139,11,3.55,13.56,0,0,0,-0.9659258262890683,-0.25881904510252063,0
16,2,0,0,0,0,0.7,55.14,45.63,0.3394,17,9.0,6.9,0,0,2,-0.8660254037844385,-0.5000000000000004,0
19,1,0,0,0,0,2.43,38.3,48.98,0.323,29,7.74,6.71,0,0,0,-0.9659258262890684,0.2588190451025203,0
20,5,1,1,1,2,0.86,9.59,64.86,0.1945,5,28.87,701.8,0,1,1,-0.8660254037844386,0.5000000000000001,1
15,1,0,0,0,1,2.28,104.97,37.46,0.6088,11,6.97,35.11,0,0,0,-0.7071067811865471,-0.7071067811865479,0
19,5,0,0,0,0,1.49,76.62,44.6,0.6925,25,7.65,1.71,0,0,0,-0.9659258262890684,0.2588190451025203,0
16,3,0,0,0,0,2.87,18.61,62.17,0.3479,25,8.72,43.26,0,0,0,-0.8660254037844385,-0.5000000000000004,0
9,2,0,0,0,0,3.1,107.03,44.67,0.5633,13,7.82,35.13,0,0,1,0.7071067811865476,-0.7071067811865475,0
14,1,0,0,0,2,2.24,15.82,32.9,0.6279,22,7.59,44.04,0,0,0,-0.4999999999999997,-0.8660254037844388,0
11,5,0,0,0,2,2.97,118.71,66.68,0.5536,5,2.16,2.04,0,0,1,0.258819045102521,-0.9659258262890682,0
6,6,0,0,0,2,1.01,60.39,42.91,0.6167,12,5.48,3.92,0,0,2,1.0,6.123233995736766e-17,0
21,6,0,0,0,0,3.19,84.46,36.64,0.3608,28,7.89,9.07,0,0,0,-0.7071067811865477,0.7071067811865474,0
10,5,0,0,0,0,1.93,22.37,70.3,0.5468,24,2.29,47.19,0,0,1,0.49999999999999994,-0.8660254037844387,0
15,0,0,0,0,0,4.2,99.32,69.34,0.3255,27,2.22,32.0,0,0,1,-0.7071067811865471,-0.7071067811865479,0
13,3,0,0,0,0,1.23,116.29,66.91,0.4125,19,5.89,5.23,0,0,0,-0.2588190451025208,-0.9659258262890683,0
14,4,0,0,1,1,1.53,65.41,55.7,0.55,8,3.39,41.82,0,0,0,-0.4999999999999997,-0.8660254037844388,0
7,2,0,0,0,0,4.71,33.65,37.47,0.4389,6,7.67,32.91,0,0,0,0.9659258262890683,-0.25881904510252063,0
22,5,0,0,0,0,3.17,106.11,55.08,0.4137,8,2.73,43.83,0,0,1,-0.5000000000000004,0.8660254037844384,0
9,1,0,0,0,0,2.22,93.78,56.14,0.5451,2,5.63,24.0,0,0,0,0.7071067811865476,-0.7071067811865475,0
13,4,0,0,0,0,2.01,58.72,60.03,0.3267,21,9.24,10.7,0,0,0,-0.2588190451025208,-0.9659258262890683,0
1,6,1,0,0,4,0.49,10.76,44.12,0.0816,4,10.68,297.29,1,1,1,0.25881904510252074,0.9659258262890683,1
13,5,0,0,0,0,1.83,101.5,60.37,0.5893,29,1.59,42.12,0,0,0,-0.2588190451025208,-0.9659258262890683,0
7,5,0,0,0,0,2.03,85.0,65.8,0.448,19,2.81,41.85,0,0,1,0.9659258262890683,-0.25881904510252063,0
15,1,0,0,0,2,2.42,36.29,41.72,0.3673,29,8.16,19.72,1,0,0,-0.7071067811865471,-0.7071067811865479,0
12,5,0,0,0,0,3.58,12.23,53.74,0.4175,27,8.15,45.33,0,0,0,1.2246467991473532e-16,-1.0,0
11,2,0,0,0,1,4.89,52.88,45.96,0.6725,27,6.27,42.13,0,0,0,0.258819045102521,-0.9659258262890682,0
20,2,0,1,0,0,1.36,9.55,35.6,0.6006,11,2.05,34.0,0,0,1,-0.8660254037844386,0.5000000000000001,0
10,5,0,0,0,0,1.58,85.88,72.85,0.6033,14,9.49,14.96,0,0,0,0.49999999999999994,-0.8660254037844387,0
12,0,0,0,0,0,3.76,22.97,40.52,0.697,20,1.8,15.67,0,0,2,1.2246467991473532e-16,-1.0,0
19,5,0,0,0,0,4.56,110.22,54.26,0.5536,23,6.47,16.79,1,0,0,-0.9659258262890684,0.2588190451025203,0
3,1,0,0,0,0,3.59,29.07,51.49,0.3339,22,4.0,9.26,0,0,1,0.7071067811865476,0.7071067811865476,0
22,3,0,0,0,0,4.63,16.66,67.88,0.3157,29,4.53,1.73,0,0,2,-0.5000000000000004,0.8660254037844384,0
22,1,0,0,0,0,1.57,87.0,44.26,0.6794,12,1.56,1.8,1,0,0,-0.5000000000000004,0.8660254037844384,0
13,5,0,0,0,0,1.31,96.21,47.22,0.3663,11,3.61,17.82,0,0,0,-0.2588190451025208,-0.9659258262890683,0
19,3,0,0,0,0,1.38,16.74,63.69,0.5571,17,1.33,10.52,0,0,0,-0.9659258262890684,0.2588190451025203,0
10,6,0,0,0,2,1.52,54.8,73.97,0.6823,24,2.16,34.31,0,0,0,0.49999999999999994,-0.8660254037844387,0
12,5,0,0,0,0,2.78,80.08,71.81,0.513,14,7.94,37.53,0,0,2,1.2246467991473532e-16,-1.0,0
13,6,1,0,0,0,2.08,6.93,69.56,0.568,17,8.64,2.98,0,0,2,-0.2588190451025208,-0.9659258262890683,0
16,0,1,0,0,0,4.77,71.59,57.2,0.5882,2,3.53,37.33,0,0,2,-0.8660254037844385,-0.5000000000000004,0
22,5,1,1,0,3,0.4,5.38,34.91,0.1957,5,35.61,167.68,0,0,1,-0.5000000000000004,0.8660254037844384,1
19,1,0,0,0,0,2.96,68.28,76.53,0.3747,6,1.46,20.69,0,0,1,-0.9659258262890684,0.2588190451025203,0
20,5,0,0,0,0,0.52,96.52,44.91,0.404,6,4.55,12.82,0,0,1,-0.8660254037844386,0.5000000000000001,0
16,6,1,0,1,4,0.83,12.25,46.16,0.2452,5,30.1,695.14,0,1,2,-0.8660254037844385,-0.5000000000000004,1
4,1,1,1,1,5,0.45,3.73,41.9,0.1235,2,25.7,210.09,1,1,2,0.8660254037844386,0.5000000000000001,1
7,5,0,1,0,0,2.24,56.3,39.26,0.5536,21,5.76,26.32,0,0,1,0.9659258262890683,-0.25881904510252063,0
15,2,0,0,0,0,2.04,74.09,70.11,0.3594,17,6.51,39.51,0,0,0,-0.7071067811865471,-0.7071067811865479,0
16,5,0,0,0,1,2.61,22.84,56.49,0.4821,5,4.52,14.35,0,0,1,-0.8660254037844385,-0.5000000000000004,0
7,0,0,0,0,0,1.73,77.7,70.22,0.3184,14,9.75,34.22,0,0,1,0.9659258262890683,-0.25881904510252063,0
16,1,0,0,0,0,2.9,10.77,57.3,0.6263,17,3.4,8.28,0,0,1,-0.8660254037844385,-0.5000000000000004,0
11,0,0,0,0,0,1.46,17.16,34.97,0.4426,23,3.16,3.02,0,0,0,0.258819045102521,-0.9659258262890682,0
2,1,1,1,1,2,0.23,8.95,38.87,0.0747,4,27.3,679.52,0,1,2,0.49999999999999994,0.8660254037844387,1
2,3,0,1,1,3,0.09,3.65,66.22,0.2754,3,20.86,405.65,0,1,1,0.49999999999999994,0.8660254037844387,1
10,6,0,0,0,0,3.61,83.09,78.28,0.5519,25,1.05,43.96,0,0,0,0.49999999999999994,-0.8660254037844387,0
8,1,1,0,0,0,0.58,23.44,43.96,0.6959,16,7.24,1.84,0,0,0,0.8660254037844387,-0.4999999999999998,0
12,1,0,0,0,0,2.88,17.71,66.72,0.5992,26,5.11,3.2,0,0,1,1.2246467991473532e-16,-1.0,0
14,6,1,0,1,0,4.96,19.13,33.44,0.4733,28,2.72,5.58,1,0,1,-0.4999999999999997,-0.8660254037844388,0
7,4,0,0,0,0,1.26,113.19,33.17,0.5133,26,1.64,14.04,0,0,1,0.9659258262890683,-0.25881904510252063,0
1,1,0,0,0,1,4.07,117.04,70.13,0.4972,15,9.15,15.9,1,0,1,0.25881904510252074,0.9659258262890683,0
18,6,1,0,1,0,4.55,11.25,44.93,0.4312,4,9.88,11.18,0,0,0,-1.0,-1.8369701987210297e-16,0
15,0,0,0,0,0,3.65,77.98,44.74,0.4731,23,5.4,27.0,0,0,0,-0.7071067811865471,-0.7071067811865479,0
18,6,0,0,0,0,1.25,68.63,67.39,0.6161,5,8.49,31.03,0,0,1,-1.0,-1.8369701987210297e-16,0
7,6,0,0,0,0,3.48,60.82,76.76,0.6102,5,7.7,10.65,0,0,1,0.9659258262890683,-0.25881904510252063,0
18,1,0,0,0,2,4.34,86.46,66.46,0.304,20,6.99,2.72,0,0,0,-1.0,-1.8369701987210297e-16,0
13,0,0,0,0,0,4.63,51.97,50.85,0.3564,3,1.56,17.06,0,0,0,-0.2588190451025208,-0.9659258262890683,0
19,1,0,1,0,0,3.38,118.05,63.85,0.5187,2,4.13,12.13,0,0,2,-0.9659258262890684,0.2588190451025203,0
1,1,0,1,1,2,0.22,13.62,18.29,0.0141,3,34.93,264.41,0,1,2,0.25881904510252074,0.9659258262890683,1
8,0,0,0,1,1,4.42,80.98,72.24,0.57,6,2.75,9.15,0,0,0,0.8660254037844387,-0.4999999999999998,0
19,4,0,0,0,0,1.19,64.61,41.5,0.3892,8,5.57,2.66,1,0,0,-0.9659258262890684,0.2588190451025203,0
19,5,0,0,0,0,4.6,117.79,31.7,0.3335,14,8.79,37.64,0,0,1,-0.9659258262890684,0.2588190451025203,0
20,0,0,0,0,0,0.63,69.81,30.33,0.6429,25,9.07,39.06,1,0,2,-0.8660254037844386,0.5000000000000001,0
13,2,0,0,0,0,2.1,92.26,41.37,0.5316,22,7.37,23.8,0,0,0,-0.2588190451025208,-0.9659258262890683,0
16,3,0,0,0,0,4.69,114.13,42.55,0.3846,11,9.06,14.79,1,0,0,-0.8660254037844385,-0.5000000000000004,0
7,0,0,0,1,0,2.1,25.29,65.26,0.4855,9,2.36,0.77,0,0,1,0.9659258262890683,-0.25881904510252063,0
9,3,0,0,0,0,2.78,80.15,70.04,0.6392,12,8.92,10.27,0,0,1,0.7071067811865476,-0.7071067811865475,0
17,4,0,0,0,0,4.83,52.29,68.47,0.3649,25,3.49,45.1,0,0,1,-0.9659258262890683,-0.25881904510252063,0
9,2,0,0,1,0,4.73,43.98,71.32,0.4749,6,9.46,47.24,0,0,2,0.7071067811865476,-0.7071067811865475,0
8,5,0,0,0,1,3.11,61.4,66.78,0.3338,24,2.55,18.99,0,0,0,0.8660254037844387,-0.4999999999999998,0
16,6,0,0,0,0,2.2,114.43,77.12,0.4181,20,4.47,11.77,0,0,0,-0.8660254037844385,-0.5000000000000004,0
22,3,1,1,1,0,0.51,11.67,90.85,0.276,5,28.4,585.62,1,1,0,-0.5000000000000004,0.8660254037844384,1
17,4,0,0,0,1,1.58,88.52,75.77,0.5825,13,5.1,31.04,0,0,0,-0.9659258262890683,-0.25881904510252063,0
17,0,0,0,0,0,1.72,66.94,51.64,0.5599,29,7.8,24.93,0,0,1,-0.9659258262890683,-0.25881904510252063,0
19,0,1,1,0,2,0.47,4.08,50.27,0.0252,3,15.65,409.83,0,1,1,-0.9659258262890684,0.2588190451025203,1
11,0,1,1,1,3,0.36,4.62,139.62,0.2515,1,17.99,580.83,0,1,2,0.258819045102521,-0.9659258262890682,1
21,2,0,1,0,2,1.03,13.87,42.14,0.4019,28,2.23,11.74,0,0,0,-0.7071067811865477,0.7071067811865474,0
1,0,0,1,1,5,0.32,2.0,69.45,0.2623,5,48.17,256.07,1,1,0,0.25881904510252074,0.9659258262890683,1
8,6,0,0,0,0,0.59,84.26,39.26,0.6595,5,5.81,38.24,0,0,0,0.8660254037844387,-0.4999999999999998,0
17,4,0,0,0,0,4.67,14.86,47.9,0.5757,19,9.02,21.5,0,0,0,-0.9659258262890683,-0.25881904510252063,0
1,5,0,0,0,0,3.13,65.19,53.79,0.3171,10,8.94,24.52,0,0,0,0.25881904510252074,0.9659258262890683,0
21,3,1,1,1,1,0.65,14.18,140.41,0.0416,4,30.29,107.77,0,1,0,-0.7071067811865477,0.7071067811865474,1
3,0,0,0,0,0,3.55,111.83,58.07,0.4366,9,6.63,32.96,0,0,1,0.7071067811865476,0.7071067811865476,0
5,1,1,1,1,3,0.37,11.47,95.2,0.0088,1,48.39,707.84,1,1,1,0.9659258262890683,0.25881904510252074,1
7,0,0,0,0,0,1.47,106.3,48.25,0.5804,10,6.44,27.33,0,0,0,0.9659258262890683,-0.25881904510252063,0
6,0,0,0,0,0,1.1,91.43,31.47,0.6507,20,9.54,44.71,0,0,0,1.0,6.123233995736766e-17,0
20,1,0,0,0,0,2.05,71.45,48.68,0.3629,25,8.0,6.71,0,0,1,-0.8660254037844386,0.5000000000000001,0
17,1,0,1,0,0,3.47,115.26,41.38,0.3654,27,2.66,9.23,0,0,0,-0.9659258262890683,-0.25881904510252063,0
19,1,0,0,0,0,4.24,10.34,41.51,0.4079,5,5.96,19.01,1,0,1,-0.9659258262890684,0.2588190451025203,0
12,1,0,0,0,0,2.66,53.88,44.09,0.3919,30,2.67,35.61,0,0,0,1.2246467991473532e-16,-1.0,0
17,3,0,0,0,0,1.97,117.18,30.72,0.512,24,2.07,37.75,0,0,1,-0.9659258262890683,-0.25881904510252063,0
13,6,0,0,0,0,3.43,81.63,40.26,0.6099,14,7.59,4.95,0,0,0,-0.2588190451025208,-0.9659258262890683,0
20,0,0,0,0,0,3.14,89.43,38.11,0.3319,2,6.62,32.62,0,0,0,-0.8660254037844386,0.5000000000000001,0
11,4,1,1,1,4,0.91,5.76,99.51,0.0197,3,27.56,118.75,0,1,2,0.258819045102521,-0.9659258262890682,1
17,1,0,0,0,0,2.34,96.63,45.92,0.4716,3,3.11,35.54,0,0,0,-0.9659258262890683,-0.25881904510252063,0
16,4,0,0,0,0,3.63,31.94,66.33,0.4336,3,9.26,11.39,1,0,1,-0.8660254037844385,-0.5000000000000004,0
13,5,0,0,1,0,4.42,20.75,54.77,0.3005,21,8.51,6.91,0,0,0,-0.2588190451025208,-0.9659258262890683,0
12,0,1,1,0,3,0.32,3.62,137.08,0.2915,2,28.19,125.68,1,1,1,1.2246467991473532e-16,-1.0,1
8,3,0,0,0,0,0.72,108.66,30.73,0.4639,28,5.53,2.47,0,0,1,0.8660254037844387,-0.4999999999999998,0
19,6,0,0,0,0,4.55,82.05,50.21,0.4788,9,4.67,25.82,0,0,0,-0.9659258262890684,0.2588190451025203,0
10,4,0,0,0,0,1.38,37.52,71.48,0.368,12,8.83,38.78,0,0,1,0.49999999999999994,-0.8660254037844387,0
8,1,0,0,0,1,1.78,78.85,42.71,0.686,28,9.11,23.17,1,0,2,0.8660254037844387,-0.4999999999999998,0
23,5,1,1,1,2,0.03,4.13,111.52,0.2469,5,47.72,683.39,0,1,1,-0.25881904510252157,0.9659258262890681,1
17,6,0,0,0,0,3.76,108.06,40.03,0.693,21,4.58,23.4,0,0,0,-0.9659258262890683,-0.25881904510252063,0
9,5,0,1,0,0,3.1,17.21,47.75,0.4041,3,2.34,10.9,0,0,0,0.7071067811865476,-0.7071067811865475,0
23,2,0,1,0,0,4.54,33.94,54.5,0.6035,26,6.74,29.09,0,0,1,-0.25881904510252157,0.9659258262890681,0
20,4,1,0,0,0,2.43,97.72,77.08,0.6777,18,8.85,44.84,0,0,2,-0.8660254037844386,0.5000000000000001,0
7,1,0,0,1,1,4.57,53.59,35.75,0.3114,15,7.4,18.61,0,0,0,0.9659258262890683,-0.25881904510252063,0
23,6,0,0,0,0,1.03,71.19,70.79,0.4924,20,8.25,2.59,0,0,0,-0.25881904510252157,0.9659258262890681,0
16,0,0,0,0,1,4.83,66.03,65.61,0.3268,11,6.27,3.31,0,0,1,-0.8660254037844385,-0.5000000000000004,0
11,1,0,0,0,0,4.25,42.93,35.49,0.5224,27,1.61,32.53,0,0,0,0.258819045102521,-0.9659258262890682,0
18,5,0,0,0,0,4.55,90.5,71.05,0.4152,5,1.49,31.76,0,0,2,-1.0,-1.8369701987210297e-16,0
10,5,0,0,0,1,5.0,92.6,55.12,0.6828,4,2.59,6.08,0,0,0,0.49999999999999994,-0.8660254037844387,0
